AGOGÔ,,categoria,,
BA04 - BAQUETA MADEIRA LISA - UNIDADE ,39,,,
BA04P - BAQUETA MADEIRA LISA COM PONTA - UNIDADE ,"58,5",,,
BA22 - BAQUETA PVC - DUPLA - UNIDADE ,"52,65",,,
BA23 - BAQUETA PVC - TRIPLA - UNIDADE,"56,55",,,
BA25 - BAQUETA NYLON - DUPLA - UNIDADE ,"68,25",,,
BA26 - BAQUETA NYLON - TRIPLA - UNIDADE ,"77,025",,,
BA30 - BAQUETA TRIPLA ESPECIAL ,"173,55",,,
BA31 - BAQUETA QUÌNTUPLA ESPECIAL,"189,15",,,
840G - TIRANTE PARA TAMBORIM COM PORCA (PACOTE COM 6 UNIDADES),156,,,
"850 - COLUNA TAMBORIM/PANDEIRO DE ALUMÍNIO, COMPLETO (PACOTE COM 6 UNIDADES) ","175,5",250,270,280
TAM TAM,,categoria,,
ALUMÍNIO ,,sub,,
"LAL6014SM - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA ","3232,125",,,
"LAL6014SMCR - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA","3729,375",,,
"LAL6014SMPP - 60cm x 14"" - 6 AFINAÇÕES - PELE NAPA - (2 CORES) ","3895,125",,,
CÔNICO ,,sub,,
"LAL6514SMN - 65cm x 14"" - 6 AFINAÇÕES - PELE ANIMAL","3563,625",,,
"LAL6514SMNP - 65cm x 14"" - 6 AFINAÇÕES - PELE ANIMAL - PINTADA ","3895,125",,,
MADEIRA ,,sub,,
"LME7014SM - MADEIRA - 70cm x 14"" - 6 AFINAÇÕES - PELE NAPA - REFORÇO INF.","2784,6",,,
"LME7014SMPP - MADEIRA - 70cm x 14"" - 6 AFINAÇÕES - PELE NAPA - REF. - (2 CORES)","3397,875",,,
"LME7014SMCR - MADEIRA - 70cm x 14""- 6 AFINAÇÕES - PELE NAPA - REFORÇO INF. ",3315,,,
"LME7014SMCRP - MADEIRA - 70cm x 14""- 6 AFIN. -PELE NAPA - REFORÇO INF. - PINT. ","3646,5",,,
POP LINE by GOPE ,,categoria,,
"RFE6014SM - 60cm x 14"" - ARO REDONDO - 6 COLUNAS - PELE NAPA ",2652,,,
"RFE6014SMP - 60cm x 14"" - ARO REDONDO - 6 COLUNAS - PELE NAPA - PINTADO","2917,2",,,
CHAVE DE AFINAÇÃO ,,sub,,
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,"41,4375",,,
ACESSÓRIOS ,,sub,,
844G - TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 6) ,"265,2",,,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6) ",663,,,
"843G - TIRANTE REBOLO/TAMTAM ""POP LINE"" COM PORCA (PACOTE COM 6) ","232,05",,,
"855C - COLUNA REBOLO/TAMTAM ""POP LINE"" COMPLETO (PACOTE COM 6)","480,675",,,
841 - TALABARTE DE COURO 1 GANCHO,"281,775",,,
841N - TALABARTE DE NYLON 1 GANCHO ,"147,5175",,,
TIMBA,,categoria,,
ALUMÍNIO ,,sub,,
"LAL6514TM - 65cm x 14"" - 6 AFINAÇÕES ",3315,,,
"LAL6514TMP - 65cm x 14"" - 6 AFINAÇÕES - PINTADA ","3513,9",,,
"LAL9014TM - 90cm x 14"" - 6 AFINAÇÕES ","5527,7625",,,
MADEIRA ,,sub,,
"LME5010TM - 50cm x 10"" - 5 AFINAÇÕES ","1690,65",,,
"LME7014TM - 70cm x 14"" - 6 AFINAÇÕES ","2436,525",,,
"LME9014TM - 90cm x 14"" - 6 AFINAÇÕES ","2884,05",,,
"LME9014TMP - 90cm x 14"" - 6 AFINAÇÕES - PINTADA","3172,455",,,
CHAVE DE AFINAÇÃO ,,sub,,
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,"41,4375",,,
ACESSÓRIOS DA TIMBA ,,sub,,
844G - TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 6) ,"265,2",,,
"851C - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 6)",663,,,
841 - TALABARTE DE COURO 1 GANCHO ,"281,775",,,
841N - TALABARTE DE NYLON 1 GANCHO ,"147,5175",,,
TIMBAL,,categoria,,
ALUMÍNIO ,,sub,,
LAL9014TB16 - ALUMÍNIO - 16 AFINAÇÕES - EPOXI / LAMINADA,4641,,,
LAL9014TBCR16 - ALUMÍNIO - 16 AFINAÇÕES- CROMADA / LAMINADA,"5138,25",,,
LAL9014TBPP16 - ALUMÍNIO - 16 AFINAÇÕES- DOS CORES,"5602,35",,,
MADEIRA ,,sub,,
LME9014TB10 - MADEIRA DUPLA - 10 AFINAÇÕES - EPOXI / NYLON ,"3928,275",,,
LME9014TBCR10 - MADEIRA DUPLA - 10 AFINAÇÕES- CROMADA/ NYLON,"4226,625",,,
LME9014TBPP10 - MADEIRA DUPLA - 10 AFINAÇÕES-DOS CORES,"4757,025",,,
SUPORTE ,,sub,,
5996D - SUPORTE DESMONTAVEL PARA TIMBAL ,"2055,3",,,
CHAVE DE AFINAÇÃO ,,sub,,
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,"41,4375",,,
ACESSÓRIOS ,,sub,,
844GT -TIRANTE PARA REBOLO/TIMBA/TAMTAM COM PORCA (PACOTE COM 10) ,"414,375",,,
"851CT - COLUNA REBOLO/TIMBA/TAMTAM, COMPLETO - EPOXI (PACOTE COM 10) ","1077,375",,,
TIMBALETAS,,categoria,,
ALUMÍNIO ,,sub,,
"TBS - TIMBALES ALUMÍNIO 13"" e 14"" COM SUPORTE ","7375,875",,,
"TB - TIMBALES ALUMÍNIO 13"" e 14"" , AFINAÇÃO EM LATÃO - C/ SUPORTE - PROFISSIONAL ","10359,375",,,
ACESSÓRIOS ,,sub,,
BA07 - BAQUETA PARA TIMBALES - PAR,"67,9575",,,
TRIÂNGULO,,categoria,,
"825 - AÇO CROMADO - 6"" / 15cm - LIGA SONORA ","224,25",,,
"826 - AÇO CROMADO - 8"" / 20cm - LIGA SONORA ","282,75",,,
"827 - AÇO CROMADO - 10"" / 25cm - LIGA SONORA ","399,75",,,
"828 - AÇO CROMADO - 12""/ '30cm - LIGA SONORA","440,7",,,
"829 - AÇO CROMADO - 15"" / 38cm - LIGA SONORA - FORRÓ","557,7",,,
"830 - AÇO CROMADO - 17"" / 43cm - LIGA SONORA - FORROZÃO ","633,75",,,
XEQUERÊ,,categoria,,
5024 - XEQUERÊ ,"1740,375",,,
ZABUMBA,,categoria,,
ALUMÍNIO ,,sub,,
"BAL2018 - ALUMÍNIO - 20cm x 18"" - 8 AFINAÇÕES ","2817,75",,,
"BAL2020 - ALUMÍNIO - 20cm x 20"" - 10 AFINAÇÕES ",3315,,,
 MADEIRA ,,sub,,
"BME2016 - MADEIRA - 20cm x 16"" - 8 AFINAÇÕES ","3480,75",,,
"BME2016P - MADEIRA - 20cm x 16"" - 8 AFINAÇÕES - PINTADA ",2652,,,
"BME2018 - MADEIRA - 20cm x 18"" - 8 AFINAÇÕES ","2817,75",,,
"BME2018CR - MADEIRA - 20cm x 18"" - 8 AFINAÇÕES - CROMADA ","3232,125",,,
"BME2020 - MADEIRA - 20cm x 20"" - 10 AFINAÇÕES ","3215,55",,,
MADEIRA COM AFINAÇÃO INDIVIDUAL ,,sub,,
"BAT2018C - 20cm x 18"" - 16 AFINAÇÕES - PELE BATEDEIRA POROSA/LAMINADA ","4143,75",,,
"BAT2018CP - 20cm x 18"" - 16 AFIN. - PELE BATEDEIRA POROSA/LAMINADA - PINTADA ","4607,85",,,
"BAT2020C - 20cm x 20"" - 20 AFINAÇÕES - PELE BATEDEIRA POROSA/LAMINADA","4922,775",,,
CHAVE DE AFINAÇÃO ,,sub,,
888G - CHAVE DE AFINAÇÃO TUBULAR,"77,9025",,,
890G - CHAVE DE AFINAÇÃO ESTAMPADA ,"41,4375",,,
"891G - CHAVE DE AFINAÇÃO EM ""L"" PROFISSIONAL ","165,75",,,
ACESSÓRIOS ,,sub,,
BA29 - BAQUETA PARA ZABUMBA - UNIDADE ,"87,8475",,,
BA34 - BAQUETA BACALHAU PARA ZABUMBA - UNIDADE ,"22,8735",,,
842 - TALABARTE DE COURO 2 GANCHOS ,"328,185",,,
842N - TALABARTE DE NYLON 2 GANCHOS,"162,435",,,
PELES ,,categoria,,
LINHA BATERA,,categoria,,
HIDRÁULICA - FILME DUPLO,,sub,,
"BHDG06M - HIDRAÚLICA 6""",195,,,
"BHDG08M - HIDRAÚLICA 8""","243,75",,,
"BHDG10M - HIDRAÚLICA 10""",273,,,
"BHDG12M - HIDRAÚLICA 12""",351,,,
"BHDG13M - HIDRAÚLICA 13""",390,,,
"BHDG14M - HIDRAÚLICA 14""",429,,,
"BHDG15M - HIDRAÚLICA 15""",468,,,
"BHDG16M - HIDRAÚLICA 16""","487,5",,,
"BHDG18L - HIDRAÚLICA 18""","760,5",,,
"BHDG20L - HIDRAULICA 20""","838,5",,,
"BHDG22L - HIDRAÚLICA 22""","955,5",,,
HIDRÁULICA - FILME DUPLO - COM ABAFADOR,,sub,,
"BHDG18LM -VHIDRAÚLICA 18"" c/ ABAFADOR ",897,,,
"BHDG20LM - HIDRAÚLICA 20"" c/ ABAFADOR ",1014,,,
"BHDG22LM - HIDRAÚLICA 22"" c/ ABAFADOR ",1170,,,
CLARA CRISTAL MONOFILME,,sub,,
"BTRC10 - BATERA CLARA CRISTAL 10"" ",234,,,
"BTRC12 - BATERA CLARA CRISTAL 12"" ",312,,,
"BTRC13 - BATERA CLARA CRISTAL 13"" ","331,5",,,
"BTRC14 - BATERA CLARA CRISTAL 14"" ","370,5",,,
"BTRC16 - BATERA CLARA CRISTAL 16"" ",429,,,
"BTRC18 - BATERA CLARA CRISTAL 18"" ",663,,,
"BTRC20 - BATERA CLARA CRISTAL 20"" ",741,,,
"BTRC22 - BATERA CLARA CRISTAL 22"" ",819,,,
BRANCA - POROSA - MONOFILME,,sub,,
"BPWC13 - BATERA POROSA 13""",390,,,
"BPWC14 - BATERA POROSA 14"" ",429,,,
BRANCA - POROSA - COM ABAFADOR,,sub,,
"BWCD13M - BATERA POROSA 13"" c/ ABAFADOR",429,,,
"BWCD14M - BATERA POROSA 14"" c/ ABAFADOR",468,,,
HIDRÁULICA POROSA - FILME DUPLO,,sub,,
"BHDC12M - BATERA HIDRÁULICA POROSA 12"" ",507,,,
"BHDC13M - BATERA HIDRÁULICA POROSA 13"" ","565,5",,,
"BHDC14M - BATERA HIDRÁULICA POROSA 14"" ",624,,,
"BHDC16M - BATERA HIDRÁULICA POROSA 16"" ",702,,,
RESPOSTA DE CAIXA E BUMBO,,categoria,,
CRISTAL PARA CAIXA ,,sub,,
"BSS10 - RESPOSTA TRANSPARENTE 10"" ","99,45",,,
"BSS12 - RESPOSTA TRANSPARENTE 12"" ","126,75",,,
"BSS13 - RESPOSTA TRANSPARENTE 13""","136,5",,,
"BSS14 - RESPOSTA TRANSPARENTE 14"" ",156,,,
PRETA DE BUMBO ,,sub,,
"BBCB18 - BATERA BAIXO PRETA 18""",819,,,
"BBCB20 - BATERA BAIXO PRETA20"" ","916,5",,,
"BBCB22 - BATERA BAIXO PRETA 22"" ",1014,,,
PRETA DE BUMBO COM FURO ,,sub,,
"BBCB18F - BATERA BAIXO PRETA 18""","877,5",,,
"BBCB20F - BATERA BAIXO PRETA20"" ",975,,,
"BBCB22F - BATERA BAIXO PRETA 22""","1072,5",,,
PRETA DE BUMBO COM ABAFADOR ,,sub,,
"BCB18M - BAT 18"" ABAFADOR ",1014,,,
"BCB20M - BAT 20"" ABAFADOR ",1092,,,
"BCB22M - BAT 22"" ABAFADOR ",1209,,,
PELE MUDA,0,categoria,,
"GPH06 - PELE PARA ESTUDO PRETA - 6""",156,,,
"GPH08 - PELE PARA ESTUDO PRETA - 8"" ","175,5",,,
"GPH10 - PELE PARA ESTUDO PRETA - 10""",195,,,
"GPH12 - PELE PARA ESTUDO PRETA - 12"" ","253,5",,,
"GPH13 - PELE PARA ESTUDO PRETA - 13"" ","292,5",,,
"GPH14 - PELE PARA ESTUDO PRETA - 14"" ","331,5",,,
"GPH16 - PELE PARA ESTUDO PRETA - 16"" ",390,,,
"GPH18 - PELE PARA ESTUDO PRETA - 18"" ",702,,,
"GPH20 - PELE PARAZ ESTUDO PRETA - 20"" ",780,,,
"GPH22 - PELE PARA ESTUDO PRETA - 22"" ",936,,,
KITS,0,categoria,,
FUSION,,sub,,
"SFHD5 - HIDRAULICA 12"", 13"", 16"", 22"" + 14"" CAIXA POROSA ",2340,,,
"SFWC5 - BATERA POROSA  12"", 13"", 16"", 22"" + 14"" CAIXA",2145,,,
"SFWD5 - BATERA HIDRÁULICA POROSA 12"", 13"", 16"", 22"" + 14"" CX. POROSA MONOFILME",2730,,,
"SFBC5 - BATERA CLARA CRISTAL 10"", 12"", 14"", 20"" + 14"" CAIXA","1930,5",,,
"GPH20F - MUDA 10"", 12"", 14"", 20"" + 14"" ","1891,5",,,
STANDART,,sub,,
"SSMS5 - HIDRÁULICA 12"", 13"", 16"", 22"" + 14"" CAIXA POROSA",2613,,,
"SSWC5 - BATERA POROSA 12"", 13"", 16"", 22"" + 14"" CAIXA","2437,5",,,
"SSWD5 - BATERA HIDRÁULICA POROSA 12"", 13"", 16"", 22"" + 14"" CX. POROSA MONOFILME",2925,,,
"SSBC5 - BATERA CLARA CRISTAL 12"", 13"", 16"", 22"" + 14"" CAIXA POROSA","2242,5",,,
"GPH5K - MUDA 12"", 13"", 16"", 22"" + 14""",2145,,,
KIT P/ TONS & CAIXAS,0,categoria,,
FUSION SSB,,sub,,
"SFHD4 - HIDRAÚLICA 10"", 12"", 14"" + 14"" CAIXA POROSA",1794,,,
"SFWD4 - HIDRÁULICA POROSA 10"", 12"", 14"" + 14"" CAIXA POROSA MONOFILME","2437,5",,,
"SFBC4 - BATERA CLARA CRISTAL 10"", 12"", 14"" + 14"" CAIXA POROSA","1618,5",,,
STANDARD SSB,,sub,,
"SSMS4 - HIDRAÚLICA 12"", 13"", 16"" + 14"" CAIXA POROSA",2145,,,
"SSWD4 - HIDRÁULICA POROSA 12"", 13"", 16"" + 14"" CAIXA POROSA MONOFILME",2730,,,
"SSBC4  - BATERA CLARA CRISTAL 12"", 13"", 16"" + 14"" CAIXA POROSA","1930,5",,,
LINHA PERCUSSÃO,,categoria,,
PELE DE POLIESTER (NYLON) 250 MICRONS - GP3,,sub,,
1021 - GP3 LEITOSA 6'' ,100,130,140,150
1023 - GP3 LEITOSA 8'' ,110,150,160,170
1030 - GP3 LEITOSA 10'' ,120,160,170,180
1031 - GP3 LEITOSA 11'' ,130,170,180,190
1032 - GP3 LEITOSA 12'' ,150,200,220,230
1033 - GP3 LEITOSA 13'' ,155,,,
1034 - GP3 LEITOSA 14'' ,170,230,250,260
1036 - GP3 LEITOSA 16'' ,"181,35",240,260,280
1038 - GP3 LEITOSA 18'' ,"341,25",460,500,520
1040 - GP3 LEITOSA 20'' ,"382,2",480,520,550
1042 - GP3 LEITOSA 22'' ,"431,925",550,600,630
1044 - GP3 LEITOSA 24'' ,"487,5",620,670,690
1046 - GP3 LEITOSA 26'' ,"547,95",700,750,800
PELE DE POLIESTER RESPOSTA 75 MICRONS - GP0,,sub,,
"1000 - GP0 RESPOSTA 12"" - TRANSPARENTE","109,2",,,
"1001 - GP0 RESPOSTA 13"" - TRANSPARENTE ","109,005",,,
"1002 - GP0 RESPOSTA 14"" - TRANSPARENTE ","126,75",,,
PELE POROSA PARA PERCUSSÃO 250 MICRONS - GP3,,sub,,
"LP1206 - PELE POROSA 6""","107,25",,,
"LP1210 - PELE POROSA 10"" ",156,,,
"LP1211 - PELE POROSA 11""","189,15",,,
"LP1212 - PELE POROSA 12"" ","206,7",280,310,320
"LP1214 - PELE POROSA 14"" ","236,925",,,
PELE SINTÉTICA PARA BONGO E TUMBADORA,,categoria,,
BONGÔ,,sub,,
"BFHD65 - PELE DE BONGÔ 6, 1/2” ","1034,11425",,,
BFHD8 - PELE DE BONGÔ 8” ,"1214,45025",,,
CONGAS,,sub,,
"1910P - PELE REQUINTO 9,3/4"" ","1836,67575",,,
"1911P - PELE QUINTO 11"" ","1951,5405",,,
"1912P - PELE CONGA 11,3/4"" ","2066,2395",,,
"1913P - PELE TUMBADORA 12,1/2"" ","2181,10425",,,
PELE ANIMAL EMPACHADA GROSSA ( BONGO E TUMBADORA),,categoria,,
BONGÔ,,sub,,
"1906 - 6 1/2""- BONGO ","911,625",,,
"1908 - 8""- BONGO ","1077,375",,,
CONGAS,,sub,,
"1910 - 9.3/4""- REQUINTO ",1326,,,
"1911 - 11"" - QUINTO ","1491,75",,,
"1912 - 11.3/4""- CONGA ","1640,925",,,
"1913 - 12.1/2""- TUMBADORA ","1823,25",,,
PELE NAPA,,categoria,,
"1610 - GP2 FORRADA DE NAPA 10"" ","171,6",,,
"1612 - GP2 FORRADA DE NAPA 12"" ","209,625",,,
"1614 - GP2 FORRADA DE NAPA 14"" ","267,15",,,
"1616 - GP2 FORRADA DE NAPA 16"" ","308,1",,,
"1618 - GP2 FORRADA DE NAPA 18"" ","567,45",,,
"1620 - GP2 FORRADA DE NAPA 20"" ","629,85",,,
PELE HOLOGRÁFICA,,categoria,,
"1810 - HOLOGRÁFICA 10""","204,75",,,
"1811 - HOLOGRÁFICA 11"" ","241,8",,,
"1812 - HOLOGRÁFICA 12"" ","267,15",,,
PELE NYLON PERSONALIZADA,,categoria,,
1021P - LEITOSA PERSONALIZADA 6''  ,"114,3675",,,
1023P - LEITOSA PERSONALIZADA 8'' ,"152,49",,,
1030P - LEITOSA PERSONALIZADA 10''  ,"162,435",,,
1031P - LEITOSA PERSONALIZADA 11'' ,"182,325",,,
1032P - LEITOSA PERSONALIZADA 12'' ,"207,1875",,,
1033P - LEITOSA PERSONALIZADA 13'' ,"217,96125",,,
1034P - LEITOSA PERSONALIZADA 14''  ,"232,05",,,
1035P - LEITOSA PERSONALIZADA 15'' ,"240,3375",,,
1036P - LEITOSA PERSONALIZADA 16'' ,"248,625",,,
1038P -LEITOSA PERSONALIZADA 18''  ,"464,1",,,
1040P - LEITOSA PERSONALIZADA 20'' ,"518,7975",,,
1042P - LEITOSA PERSONALIZADA 22'' ,"586,755",,,
1044P - LEITOSA PERSONALIZADA 24'' ,663,,,
1046P - LEITOSA PERSONALIZADA 26'',"745,875",,,
PELE CRISTAL TRIBAL,,categoria,,
TR10 - CRISTAL TRIBAL 10'' ,390,,,
TR11 - CRISTAL TRIBAL 11'' ,"446,55",,,
TR12 - CRISTAL TRIBAL 12'' ,"501,15",,,
PELE LAMINADA PARA PERCUSSÃO,,categoria,,
BFLH10 - PELE LAMINADA 10'' ,429,,,
BFLH11 - PELE LAMINADA 11'' ,"448,5",,,
BFLH12 - PELE LAMINADA 12'' ,546,,,
BFLH14 - PELE LAMINADA 14'' ,"655,2",,,
PELE PARA CUÍCA NO ARO DE ALUMÍNIO,,categoria,,
"1506CV - 6"" - MONTADA -COM VARETA ",400,,,
"1507CV - 7"" - MONTADA - COM VARETA ",450,,,
"1508CV - 8"" - MONTADA - COM VARETA ",500,,,
"1509CV - 9"" -MONTADA - COM VARETA ",550,,,
"1510CV - 10"" - MONTADA - COM VARETA ",600,,,
PELE ANIMAL NO ARO DE ALUMÍNIO,,categoria,,
"1506C - 6"" - MONTADA ","185,25",,,
"1507C - 7"" - MONTADA","191,1",,,
"1508C - 8"" - MONTADA- BANJO ","214,5",,,
"1510C - 10"" - MONTADA ",273,,,
"1510CPC - 10"" - PANDEIRO CHORINHO ",312,,,
"1511C - 11"" - MONTADA ",351,,,
"1512C - 12"" - MONTADA ","370,5",,,
"1514C - 14"" - MONTADA ","448,5",,,
"1516C - 16"" - MONTADA ","565,5",,,
"1518C - 18"" - MONTADA ","745,875",950,1000,1050
"1520C - 20"" - MONTADA ","928,2",1000,1100,1150
"1522C - 22"" - MONTADA ","1160,25",1200,1300,1350
"1524C - 24"" - MONTADA ","1276,275",1300,1450,1480
"1526C - 26"" - MONTADA ","1425,45",1450,1600,1680
"1528C - 28"" - MONTADA ","1491,75",1550,1670,1720
PELE ANIMAL NO DISCO - CABRA,,categoria,,
"1730C - 06"" / 30cm - DISCO ","132,6",,,
"1735C - 07"" / 35cm - DISCO ","182,325",,,
"1740C - 08"" / 40cm - DISCO ","207,1875",,,
"1745C - 10"" / 45cm - DISCO ","251,94",,,
"1750C - 12"" / 50cm - DISCO ","331,5",,,
"1755C - 14"" / 55cm - DISCO ","397,8",,,
"1760C - 16"" / 60cm - DISCO ","556,92",,,
"1765C - 18"" / 65cm - DISCO ","629,85",,,
"1770C - 20"" / 70cm - DISCO ",663,,,
"1775C - 22"" / 75cm - DISCO ","762,45",,,
"1780C - 24"" / 80cm - DISCO ","994,5",,,
"1785C - 26"" / 85cm - DISCO ","1077,375",,,
"1790C - 28"" / 90cm - DISCO ","1160,25",,,
"1795C - 28"" / 95cm - DISCO ",1326,,,
PELE ANIMAL NO DISCO GROSSA ( BONGO E TUMBADORA) - BOI,0,categoria,,
"1630 - 11,8"" / 30cm - PARA BONGO ","446,55",,,
"1635 - 13,7"" / 35cm -PARA BONGO ","580,32",,,
1640 - 40cm - GROSSA ,"685,62",,,
1645 - 45cm - GROSSA ,"781,365",,,
"1650 - 19,5"" / 50cm - CONGA (TUMBADORA) ","923,13",,,
"1655 - 21,6"" / 55cm - CONGA (TUMBADORA) ","1086,15",,,
